StationName,DateTime,Temp_C,Rh_percent,Rn_mm,Mx_Spd_kph,Dir_deg
FWx Martins Gulch,2019-01-05 20:45,4.1,93,0,6.8,79
FWx Martins Gulch,2019-01-05 21:00,3.9,95,0,3.2,54
FWx Martins Gulch,2019-01-05 21:15,4,93,0,4.3,72
FWx Martins Gulch,2019-01-05 21:30,4.3,91,0,7.8,100
FWx Martins Gulch,2019-01-05 21:45,4.2,92,0,3.6,102
FWx Martins Gulch,2019-01-05 22:00,4.1,91,0,4,62
FWx Martins Gulch,2019-01-05 22:15,4.4,88,0,7.1,77
FWx Martins Gulch,2019-01-05 22:30,4.4,87,0,7.8,73
FWx Martins Gulch,2019-01-05 22:45,4.4,89,0,8.6,79
FWx Martins Gulch,2019-01-05 23:00,4.4,89,0.25,13.2,71
FWx Martins Gulch,2019-01-05 23:15,4.4,90,0,16.1,66
FWx Martins Gulch,2019-01-05 23:30,4.3,90,0,15.4,60
FWx Martins Gulch,2019-01-05 23:45,4.4,90,0,15.2,62
FWx Martins Gulch,2019-01-06 0:00,4.4,92,0.25,13.8,60
FWx Martins Gulch,2019-01-06 0:15,4.3,91,0,15.5,58
FWx Martins Gulch,2019-01-06 0:30,4.3,93,0,13.4,61
FWx Martins Gulch,2019-01-06 0:45,4.2,94,0.25,12.7,89
FWx Martins Gulch,2019-01-06 1:00,4.2,94,0.25,13.8,73
FWx Martins Gulch,2019-01-06 1:15,4.2,96,0.25,7.8,90
FWx Martins Gulch,2019-01-06 1:30,4.1,96,0.51,10.1,83
FWx Martins Gulch,2019-01-06 1:45,4.1,97,0.51,9.1,120
FWx Martins Gulch,2019-01-06 2:00,4.1,97,1.02,7.4,111
FWx Martins Gulch,2019-01-06 2:15,4,98,1.02,5.7,108
FWx Martins Gulch,2019-01-06 2:30,2.7,94,1.02,24.8,249
FWx Martins Gulch,2019-01-06 2:45,1.4,95,0.51,26.2,256
FWx Martins Gulch,2019-01-06 3:00,1.1,94,0.25,32,255
FWx Martins Gulch,2019-01-06 3:15,1,95,0.25,32.8,253
FWx Martins Gulch,2019-01-06 3:30,1,94,0.25,29.3,254
FWx Martins Gulch,2019-01-06 3:45,1.2,93,0,22.8,257
FWx Martins Gulch,2019-01-06 4:00,1,95,0,22.7,248
FWx Martins Gulch,2019-01-06 4:15,1.2,95,0.51,29.1,252
FWx Martins Gulch,2019-01-06 4:30,1.4,94,0,27.8,254
FWx Martins Gulch,2019-01-06 4:45,1.6,93,0,22.7,252
FWx Martins Gulch,2019-01-06 5:00,1.8,90,0.25,25.2,248
FWx Martins Gulch,2019-01-06 5:15,2,90,0,23.9,250
FWx Martins Gulch,2019-01-06 5:30,1.7,91,0,23.8,253
FWx Martins Gulch,2019-01-06 5:45,1.9,89,0,19.6,251
FWx Martins Gulch,2019-01-06 6:00,2,89,0,15.4,243
FWx Martins Gulch,2019-01-06 6:15,2.4,85,0,20.1,237
FWx Martins Gulch,2019-01-06 6:30,2.4,88,0,17.3,230
FWx Martins Gulch,2019-01-06 6:45,1.7,92,0.25,22.3,254
FWx Martins Gulch,2019-01-06 7:00,1.8,90,0,17.5,247
FWx Martins Gulch,2019-01-06 7:15,1.9,88,0,16.3,249
FWx Martins Gulch,2019-01-06 7:30,2,89,0,12.8,237
FWx Martins Gulch,2019-01-06 7:45,1.6,94,0,9.8,229
FWx Martins Gulch,2019-01-06 8:00,1.4,94,0,8.6,232
FWx Martins Gulch,2019-01-06 8:15,1,94,0,11.2,235
FWx Martins Gulch,2019-01-06 8:30,1.2,93,0,14.7,221
FWx Martins Gulch,2019-01-06 8:45,1.3,94,0,12.3,215
FWx Martins Gulch,2019-01-06 9:00,1.4,95,0,9.4,209
FWx Martins Gulch,2019-01-06 9:15,1.6,92,0,15.2,218
FWx Martins Gulch,2019-01-06 9:30,1.8,92,0,11.1,218
FWx Martins Gulch,2019-01-06 9:45,1.8,93,0,8.3,216
FWx Martins Gulch,2019-01-06 10:00,1.4,93,0.25,9.2,226
FWx Martins Gulch,2019-01-06 10:15,1.7,89,0.25,9.7,240
FWx Martins Gulch,2019-01-06 10:30,1.7,91,0.25,12.7,221
FWx Martins Gulch,2019-01-06 10:45,2.5,89,0.25,12.7,228
FWx Martins Gulch,2019-01-06 11:00,2.8,87,0.25,11.2,214
FWx Martins Gulch,2019-01-06 11:15,2.9,87,0.51,15.3,217
FWx Martins Gulch,2019-01-06 11:30,3.1,89,0.25,8,215
FWx Martins Gulch,2019-01-06 11:45,2.6,89,0.51,7.3,176
FWx Martins Gulch,2019-01-06 12:00,3,90,0.51,7.9,173
FWx Martins Gulch,2019-01-06 12:15,3.2,87,0.25,7.6,205
FWx Martins Gulch,2019-01-06 12:30,2.7,90,0.25,10.3,254
FWx Martins Gulch,2019-01-06 12:45,0.6,96,0,12.3,254
FWx Martins Gulch,2019-01-06 13:00,0.4,96,0,14.9,220
FWx Martins Gulch,2019-01-06 13:15,0.6,96,0,6.5,270
FWx Martins Gulch,2019-01-06 13:30,0.8,96,0,2.9,30
FWx Martins Gulch,2019-01-06 13:45,0.7,97,0,2.9,95
FWx Martins Gulch,2019-01-06 14:00,0.6,97,0,3.4,135
FWx Martins Gulch,2019-01-06 14:15,0.8,97,0,2.6,178
FWx Martins Gulch,2019-01-06 14:30,0.9,95,0,4.2,200
FWx Martins Gulch,2019-01-06 14:45,0.9,95,0,6.2,220
FWx Martins Gulch,2019-01-06 15:00,1,93,0,6.8,218
FWx Martins Gulch,2019-01-06 15:15,1.3,90,0.25,10.2,210
FWx Martins Gulch,2019-01-06 15:30,1.4,93,0.25,7.6,243
FWx Martins Gulch,2019-01-06 15:45,1.5,93,0.25,7.2,248
FWx Martins Gulch,2019-01-06 16:00,1.4,94,0.25,8.5,236
FWx Martins Gulch,2019-01-06 16:15,1.2,95,0,5.6,224
FWx Martins Gulch,2019-01-06 16:30,1.1,94,0.25,4.2,213
FWx Martins Gulch,2019-01-06 16:45,1,95,0,5.1,229
FWx Martins Gulch,2019-01-06 17:00,0.6,96,0,9.6,248
FWx Martins Gulch,2019-01-06 17:15,0.3,97,0,6,269
FWx Martins Gulch,2019-01-06 17:30,0.2,98,0,3.5,261
FWx Martins Gulch,2019-01-06 17:45,0.2,98,0,3.8,250
FWx Martins Gulch,2019-01-06 18:00,0.1,98,0,3.2,240
FWx Martins Gulch,2019-01-06 18:15,0.2,98,0,0.5,278
FWx Martins Gulch,2019-01-06 18:30,0.2,98,0,0.5,233
FWx Martins Gulch,2019-01-06 18:45,0.1,98,0,3.5,229
FWx Martins Gulch,2019-01-06 19:00,0.2,98,0,1.2,261
FWx Martins Gulch,2019-01-06 19:15,0.1,98,0,2.1,279
FWx Martins Gulch,2019-01-06 19:30,0.1,98,0,1.5,286
FWx Martins Gulch,2019-01-06 19:45,0.1,98,0,3.7,260
FWx Martins Gulch,2019-01-06 20:00,0.1,98,0,4.2,252
FWx Martins Gulch,2019-01-06 20:15,0,98,0,4,253
FWx Martins Gulch,2019-01-06 20:30,-0.1,98,0,3.3,269
FWx Martins Gulch,2019-01-06 20:45,-0.2,98,0,2.2,262
FWx Martins Gulch,2019-01-06 21:00,-0.2,98,0,4.5,267
FWx Martins Gulch,2019-01-06 21:15,-0.1,98,0,5.1,257
FWx Martins Gulch,2019-01-06 21:30,0,97,0,6.8,267
FWx Martins Gulch,2019-01-06 21:45,0,97,0,7.2,248
FWx Martins Gulch,2019-01-06 22:00,-0.1,97,0,5,234
FWx Martins Gulch,2019-01-06 22:15,0,98,0,3.5,259
FWx Martins Gulch,2019-01-06 22:30,0.1,97,0,6.7,253
FWx Martins Gulch,2019-01-06 22:45,0,97,0,5.8,256
FWx Martins Gulch,2019-01-06 23:00,-0.1,97,0,5.3,254
FWx Martins Gulch,2019-01-06 23:15,-0.2,98,0,6.4,257
FWx Martins Gulch,2019-01-06 23:30,0,98,0,5.5,257
FWx Martins Gulch,2019-01-06 23:45,0.2,98,0,5.2,264
FWx Martins Gulch,2019-01-07 0:00,0.2,98,0,4.5,239
FWx Martins Gulch,2019-01-07 0:15,0.2,98,0,2.7,237
FWx Martins Gulch,2019-01-07 0:30,0.2,98,0,3.1,242
FWx Martins Gulch,2019-01-07 0:45,0.1,98,0,3.7,235
FWx Martins Gulch,2019-01-07 1:00,0,98,0,3.5,238
FWx Martins Gulch,2019-01-07 1:15,0.1,98,0,5.3,240
FWx Martins Gulch,2019-01-07 1:30,-0.1,98,0,4.6,239
FWx Martins Gulch,2019-01-07 1:45,-0.1,98,0,7.8,262
FWx Martins Gulch,2019-01-07 2:00,-0.3,98,0,5.1,252
FWx Martins Gulch,2019-01-07 2:15,-0.2,98,0,5.9,269
FWx Martins Gulch,2019-01-07 2:30,-0.1,98,0,4.8,267
FWx Martins Gulch,2019-01-07 2:45,-0.2,97,0,6.2,255
FWx Martins Gulch,2019-01-07 3:00,-0.4,97,0,6.8,243
FWx Martins Gulch,2019-01-07 3:15,-0.5,95,0,8,264
FWx Martins Gulch,2019-01-07 3:30,-0.5,95,0,8.5,268
FWx Martins Gulch,2019-01-07 3:45,-0.7,94,0,7.6,259
FWx Martins Gulch,2019-01-07 4:00,-1,94,0,5.2,266
FWx Martins Gulch,2019-01-07 4:15,-1.2,94,0,6,258
FWx Martins Gulch,2019-01-07 4:30,-1.2,93,0,7.6,246
FWx Martins Gulch,2019-01-07 4:45,-1.2,92,0,10,255
FWx Martins Gulch,2019-01-07 5:00,-1,89,0,11,261
FWx Martins Gulch,2019-01-07 5:15,-1,88,0,9.8,254
FWx Martins Gulch,2019-01-07 5:30,-1,88,0,10.6,263
FWx Martins Gulch,2019-01-07 5:45,-1,87,0,10.9,258
FWx Martins Gulch,2019-01-07 6:00,-1.1,87,0,10.3,261
FWx Martins Gulch,2019-01-07 6:15,-1,84,0,12.8,265
FWx Martins Gulch,2019-01-07 6:30,-0.9,83,0,11.9,263
FWx Martins Gulch,2019-01-07 6:45,-1.1,85,0,11.8,257
FWx Martins Gulch,2019-01-07 7:00,-1.2,86,0,9.7,263
FWx Martins Gulch,2019-01-07 7:15,-1.5,88,0,7.7,261
FWx Martins Gulch,2019-01-07 7:30,-1.5,88,0,7.5,256
FWx Martins Gulch,2019-01-07 7:45,-1.7,87,0,7.3,266
FWx Martins Gulch,2019-01-07 8:00,-2.1,93,0,5.7,275
FWx Martins Gulch,2019-01-07 8:15,-2.3,93,0,6.2,259
FWx Martins Gulch,2019-01-07 8:30,-1.9,89,0,7.5,263
FWx Martins Gulch,2019-01-07 8:45,-1.7,88,0,6.6,247
FWx Martins Gulch,2019-01-07 9:00,-1.4,87,0,5.7,250
FWx Martins Gulch,2019-01-07 9:15,-1,87,0,2.4,171
FWx Martins Gulch,2019-01-07 9:30,-0.4,84,0,1.7,31
FWx Martins Gulch,2019-01-07 9:45,0.8,79,0,6.4,268
FWx Martins Gulch,2019-01-07 10:00,1.4,80,0,5.8,267
FWx Martins Gulch,2019-01-07 10:15,2,77,0.51,5.9,272
FWx Martins Gulch,2019-01-07 10:30,2.1,79,0.51,7.2,258
FWx Martins Gulch,2019-01-07 10:45,1.8,81,0,6.1,238
FWx Martins Gulch,2019-01-07 11:00,2.3,80,0.25,2.5,189
FWx Martins Gulch,2019-01-07 11:15,4.2,72,0.25,2.7,203
FWx Martins Gulch,2019-01-07 11:30,5.1,72,0.51,2.5,275
FWx Martins Gulch,2019-01-07 11:45,5.6,71,0.51,1.2,255
FWx Martins Gulch,2019-01-07 12:00,3.7,77,0,4.9,268
FWx Martins Gulch,2019-01-07 12:15,2.1,83,0,7,228
FWx Martins Gulch,2019-01-07 12:30,2.4,81,0.25,5.3,211
FWx Martins Gulch,2019-01-07 12:45,2.6,85,0,5.2,181
FWx Martins Gulch,2019-01-07 13:00,2.8,81,0,5.9,167
FWx Martins Gulch,2019-01-07 13:15,4.6,76,0.25,4.5,207
FWx Martins Gulch,2019-01-07 13:30,4.6,66,0,6.8,254
FWx Martins Gulch,2019-01-07 13:45,4.5,70,0,6.8,247
FWx Martins Gulch,2019-01-07 14:00,5.2,64,0,5.3,228
FWx Martins Gulch,2019-01-07 14:15,4.8,66,0,6.3,247
FWx Martins Gulch,2019-01-07 14:30,5.1,66,0,4.3,229
FWx Martins Gulch,2019-01-07 14:45,5.2,67,0,3.8,187
FWx Martins Gulch,2019-01-07 15:00,5.6,64,0,1.9,233
FWx Martins Gulch,2019-01-07 15:15,5.8,69,0,1.3,234
FWx Martins Gulch,2019-01-07 15:30,3.9,79,0,5.4,115
FWx Martins Gulch,2019-01-07 15:45,3,84,0,5.5,112
FWx Martins Gulch,2019-01-07 16:00,2.1,87,0,6,111
FWx Martins Gulch,2019-01-07 16:15,1.2,91,0,3.1,83
FWx Martins Gulch,2019-01-07 16:30,0.1,94,0,1.3,264
FWx Martins Gulch,2019-01-07 16:45,-0.5,94,0,4.3,90
FWx Martins Gulch,2019-01-07 17:00,-0.5,91,0,4.9,53
FWx Martins Gulch,2019-01-07 17:15,-0.9,93,0,3.1,351
FWx Martins Gulch,2019-01-07 17:30,-1.1,93,0,3.2,276
FWx Martins Gulch,2019-01-07 17:45,-1.4,94,0,3.4,242
FWx Martins Gulch,2019-01-07 18:00,-1.4,92,0,3.6,63
FWx Martins Gulch,2019-01-07 18:15,-0.8,89,0,8.7,58
FWx Martins Gulch,2019-01-07 18:30,-0.5,88,0,9.4,53
FWx Martins Gulch,2019-01-07 18:45,-0.5,87,0,9.7,48
FWx Martins Gulch,2019-01-07 19:00,-0.6,88,0,9.1,51
FWx Martins Gulch,2019-01-07 19:15,-0.6,87,0,10.2,51
FWx Martins Gulch,2019-01-07 19:30,-0.6,88,0,8.5,50
FWx Martins Gulch,2019-01-07 19:45,-0.5,92,0,11.7,52
FWx Martins Gulch,2019-01-07 20:00,-0.4,93,0,7.4,51
FWx Martins Gulch,2019-01-07 20:15,-0.2,88,0,11.4,43
FWx Martins Gulch,2019-01-07 20:30,-0.2,88,0,11,45
FWx Martins Gulch,2019-01-07 20:45,-0.1,88,0,12.7,48
FWx Martins Gulch,2019-01-07 21:00,0,88,0,11.7,46
FWx Martins Gulch,2019-01-07 21:15,0,90,0,13.9,49
FWx Martins Gulch,2019-01-07 21:30,0.1,91,0,14.4,52
FWx Martins Gulch,2019-01-07 21:45,0.2,91,0,15,55
FWx Martins Gulch,2019-01-07 22:00,0.2,91,0,15.2,50
FWx Martins Gulch,2019-01-07 22:15,0.3,92,0,14.2,54
FWx Martins Gulch,2019-01-07 22:30,0.2,91,0,14.9,52
FWx Martins Gulch,2019-01-07 22:45,0.3,90,0,17.7,56
FWx Martins Gulch,2019-01-07 23:00,0,91,0,17.3,50
FWx Martins Gulch,2019-01-07 23:15,0,92,0,15.6,55
FWx Martins Gulch,2019-01-07 23:30,-0.1,92,0,14.9,51
FWx Martins Gulch,2019-01-07 23:45,-0.1,92,0,20.9,51
FWx Martins Gulch,2019-01-08 0:00,-0.2,91,0,17.6,57
FWx Martins Gulch,2019-01-08 0:15,-0.4,91,0,17.5,52
FWx Martins Gulch,2019-01-08 0:30,-0.5,90,0,18.3,44
FWx Martins Gulch,2019-01-08 0:45,-0.6,89,0,16.4,46
FWx Martins Gulch,2019-01-08 1:00,-0.7,89,0,17,49
FWx Martins Gulch,2019-01-08 1:15,-0.7,89,0,16.6,48
FWx Martins Gulch,2019-01-08 1:30,-0.7,88,0,20,53
FWx Martins Gulch,2019-01-08 1:45,-0.6,86,0,19.1,49
FWx Martins Gulch,2019-01-08 2:00,-0.7,86,0,16,48
FWx Martins Gulch,2019-01-08 2:15,-0.7,81,0,21.1,62
FWx Martins Gulch,2019-01-08 2:30,-0.7,80,0,18.9,49
FWx Martins Gulch,2019-01-08 2:45,-0.8,78,0,17,55
FWx Martins Gulch,2019-01-08 3:00,-0.9,75,0,18.2,49
FWx Martins Gulch,2019-01-08 3:15,-0.9,75,0,10.4,59
FWx Martins Gulch,2019-01-08 3:30,-0.8,72,0,20.5,47
FWx Martins Gulch,2019-01-08 3:45,-0.9,72,0,12.6,62
FWx Martins Gulch,2019-01-08 4:00,-0.8,73,0,12.4,77
FWx Martins Gulch,2019-01-08 4:15,-0.7,74,0,10.4,45
FWx Martins Gulch,2019-01-08 4:30,-0.7,73,0,8.3,52
FWx Martins Gulch,2019-01-08 4:45,-0.6,74,0,9.8,59
FWx Martins Gulch,2019-01-08 5:00,-0.4,73,0,14.2,40
FWx Martins Gulch,2019-01-08 5:15,-0.4,72,0,14.7,41
FWx Martins Gulch,2019-01-08 5:30,-0.2,70,0,15.6,44
FWx Martins Gulch,2019-01-08 5:45,-0.2,71,0,11.6,52
FWx Martins Gulch,2019-01-08 6:00,-0.1,70,0,8.5,44
FWx Martins Gulch,2019-01-08 6:15,-0.1,68,0,9.6,50
FWx Martins Gulch,2019-01-08 6:30,0,68,0,18.6,43
FWx Martins Gulch,2019-01-08 6:45,0.1,68,0,18.9,40
FWx Martins Gulch,2019-01-08 7:00,0.1,70,0,18.1,45
FWx Martins Gulch,2019-01-08 7:15,-0.2,75,0,15.9,40
FWx Martins Gulch,2019-01-08 7:30,-0.4,80,0,15.7,49
FWx Martins Gulch,2019-01-08 7:45,-0.7,88,0,11.9,62
FWx Martins Gulch,2019-01-08 8:00,-0.9,88,0,9.1,61
FWx Martins Gulch,2019-01-08 8:15,-0.9,90,0,13.8,35
FWx Martins Gulch,2019-01-08 8:30,-0.7,89,0,15.2,26
FWx Martins Gulch,2019-01-08 8:45,-0.3,89,0,13.6,33
FWx Martins Gulch,2019-01-08 9:00,-0.4,91,0,12.7,31
FWx Martins Gulch,2019-01-08 9:15,-0.3,89,0,15.5,43
FWx Martins Gulch,2019-01-08 9:30,-0.2,89,0,16.8,39
FWx Martins Gulch,2019-01-08 9:45,-0.2,89,0,13.8,43
FWx Martins Gulch,2019-01-08 10:00,-0.1,91,0,14.6,42
FWx Martins Gulch,2019-01-08 10:15,0,90,0,15.2,42
FWx Martins Gulch,2019-01-08 10:30,0.2,90,0,14.4,49
FWx Martins Gulch,2019-01-08 10:45,0.3,86,0,18.6,49
FWx Martins Gulch,2019-01-08 11:00,0.4,87,0,17.8,39
FWx Martins Gulch,2019-01-08 11:15,0.4,88,0,17.5,49
FWx Martins Gulch,2019-01-08 11:30,0.4,90,0,17.9,49
FWx Martins Gulch,2019-01-08 11:45,0.6,88,0,17.1,45
FWx Martins Gulch,2019-01-08 12:00,0.7,89,0,15.8,43
FWx Martins Gulch,2019-01-08 12:15,0.5,91,0,15.4,37
FWx Martins Gulch,2019-01-08 12:30,0.5,92,0,14.2,35
FWx Martins Gulch,2019-01-08 12:45,0.5,92,0.26,16.1,41
FWx Martins Gulch,2019-01-08 13:00,0.7,92,0,13.9,42
FWx Martins Gulch,2019-01-08 13:15,0.7,91,0.25,16.2,40
FWx Martins Gulch,2019-01-08 13:30,0.6,91,0.51,15.3,38
FWx Martins Gulch,2019-01-08 13:45,0.5,90,0.51,12.6,32
FWx Martins Gulch,2019-01-08 14:00,0.5,91,0.51,14.3,40
FWx Martins Gulch,2019-01-08 14:15,0.6,91,0.51,10.1,24
FWx Martins Gulch,2019-01-08 14:30,0.5,91,0.76,11.1,27
FWx Martins Gulch,2019-01-08 14:45,0.5,92,0.51,13.3,25
FWx Martins Gulch,2019-01-08 15:00,0.5,93,0.76,9.9,34
FWx Martins Gulch,2019-01-08 15:15,0.6,93,0.76,10.5,26
FWx Martins Gulch,2019-01-08 15:30,0.7,92,0.51,8.9,33
FWx Martins Gulch,2019-01-08 15:45,0.6,94,0.51,8.6,40
FWx Martins Gulch,2019-01-08 16:00,0.9,93,0.25,12.1,41
FWx Martins Gulch,2019-01-08 16:15,0.7,94,0.76,7.7,37
FWx Martins Gulch,2019-01-08 16:30,0.7,94,0.25,7.5,31
FWx Martins Gulch,2019-01-08 16:45,0.7,95,0.51,7.6,13
FWx Martins Gulch,2019-01-08 17:00,0.9,94,0.25,7.7,40
FWx Martins Gulch,2019-01-08 17:15,1.3,92,1.02,11.4,61
FWx Martins Gulch,2019-01-08 17:30,1.6,92,0.25,12.2,65
FWx Martins Gulch,2019-01-08 17:45,1.7,92,0.51,13.8,57
FWx Martins Gulch,2019-01-08 18:00,1.7,92,0.25,12.4,69
FWx Martins Gulch,2019-01-08 18:15,1.6,93,0.51,11.4,64
FWx Martins Gulch,2019-01-08 18:30,1.6,93,0.51,13.2,59
FWx Martins Gulch,2019-01-08 18:45,1.8,93,0.25,12.8,55
FWx Martins Gulch,2019-01-08 19:00,1.8,93,0.25,11.3,62
FWx Martins Gulch,2019-01-08 19:15,1.8,94,0.25,10.2,62
FWx Martins Gulch,2019-01-08 19:30,1.7,95,0.51,11.9,78
FWx Martins Gulch,2019-01-08 19:45,1.7,95,0.51,8,67
FWx Martins Gulch,2019-01-08 20:00,1.8,96,0.25,10.7,71
FWx Martins Gulch,2019-01-08 20:15,1.8,96,0.25,8.7,76
FWx Martins Gulch,2019-01-08 20:30,1.8,96,0.51,9.9,77
FWx Martins Gulch,2019-01-08 20:45,1.9,96,0.25,7.9,84
FWx Martins Gulch,2019-01-08 21:00,2,97,0.25,9.5,78
FWx Martins Gulch,2019-01-08 21:15,2.1,97,0.51,9.9,82
FWx Martins Gulch,2019-01-08 21:30,2.3,97,0,11.4,71
FWx Martins Gulch,2019-01-08 21:45,2.3,97,0,10.3,75
FWx Martins Gulch,2019-01-08 22:00,2.3,97,0.25,10.5,70
FWx Martins Gulch,2019-01-08 22:15,2.4,96,0,14.2,71
FWx Martins Gulch,2019-01-08 22:30,2.4,96,0,10.5,70
FWx Martins Gulch,2019-01-08 22:45,2.5,96,0.25,9.3,78
FWx Martins Gulch,2019-01-08 23:00,2.5,96,0.25,12.2,82
FWx Martins Gulch,2019-01-08 23:15,2.5,96,0,11.3,68
FWx Martins Gulch,2019-01-08 23:30,2.6,96,0.26,11.7,75
FWx Martins Gulch,2019-01-08 23:45,2.8,96,0,10.1,64
FWx Martins Gulch,2019-01-09 0:00,2.9,95,0,9.7,65
FWx Martins Gulch,2019-01-09 0:15,2.9,95,0,8.9,67
FWx Martins Gulch,2019-01-09 0:30,2.8,95,0,9,71
FWx Martins Gulch,2019-01-09 0:45,2.8,95,0.25,8.3,75
FWx Martins Gulch,2019-01-09 1:00,2.8,95,0,6.6,73
FWx Martins Gulch,2019-01-09 1:15,2.8,95,0,6.3,71
FWx Martins Gulch,2019-01-09 1:30,2.7,95,0.25,3.1,51
FWx Martins Gulch,2019-01-09 1:45,2.6,96,0.51,3,60
FWx Martins Gulch,2019-01-09 2:00,2.7,95,0,4.5,41
FWx Martins Gulch,2019-01-09 2:15,3,94,0.25,6.5,38
FWx Martins Gulch,2019-01-09 2:30,3.4,92,0,10.3,75
FWx Martins Gulch,2019-01-09 2:45,3.4,93,0.25,7.5,68
FWx Martins Gulch,2019-01-09 3:00,3.4,93,0.25,8.6,59
FWx Martins Gulch,2019-01-09 3:15,3.4,93,0.25,8.7,71
FWx Martins Gulch,2019-01-09 3:30,3.2,95,0.25,5.6,43
FWx Martins Gulch,2019-01-09 3:45,3.3,95,0,8.1,53
FWx Martins Gulch,2019-01-09 4:00,3.3,95,0,5.3,89
FWx Martins Gulch,2019-01-09 4:15,3.4,95,0.25,5.9,50
FWx Martins Gulch,2019-01-09 4:30,3.5,94,0,5.5,50
FWx Martins Gulch,2019-01-09 4:45,3.5,95,0.25,5.9,65
FWx Martins Gulch,2019-01-09 5:00,3.4,95,0,7.7,65
FWx Martins Gulch,2019-01-09 5:15,3.4,94,0,8.4,76
FWx Martins Gulch,2019-01-09 5:30,3.4,95,0,11.8,65
FWx Martins Gulch,2019-01-09 5:45,3.4,96,0,7.8,73
FWx Martins Gulch,2019-01-09 6:00,3.5,96,0.25,7.1,85
FWx Martins Gulch,2019-01-09 6:15,3.5,97,0.25,8.1,46
FWx Martins Gulch,2019-01-09 6:30,3.5,97,0,6.3,77
FWx Martins Gulch,2019-01-09 6:45,3.6,98,0,9.2,63
FWx Martins Gulch,2019-01-09 7:00,3.6,98,0.25,9.2,80
FWx Martins Gulch,2019-01-09 7:15,3.6,98,0,10.3,61
FWx Martins Gulch,2019-01-09 7:30,3.6,98,0,8.8,67
FWx Martins Gulch,2019-01-09 7:45,3.6,98,0,7.5,65
FWx Martins Gulch,2019-01-09 8:00,3.7,99,0,8,59
FWx Martins Gulch,2019-01-09 8:15,3.7,99,0,8.6,55
FWx Martins Gulch,2019-01-09 8:30,3.7,99,0,9.3,67
FWx Martins Gulch,2019-01-09 8:45,3.7,99,0,9.6,63
FWx Martins Gulch,2019-01-09 9:00,3.7,99,0.25,11.8,70
FWx Martins Gulch,2019-01-09 9:15,3.8,99,0,8.4,58
FWx Martins Gulch,2019-01-09 9:30,3.9,99,0,6.9,49
FWx Martins Gulch,2019-01-09 9:45,4,99,0,8.9,62
FWx Martins Gulch,2019-01-09 10:00,4,100,0,6.6,47
FWx Martins Gulch,2019-01-09 10:15,4.1,100,0.25,9.8,63
FWx Martins Gulch,2019-01-09 10:30,4.3,100,0,7,47
FWx Martins Gulch,2019-01-09 10:45,4.5,100,0,9.9,75
FWx Martins Gulch,2019-01-09 11:00,4.5,100,0.25,7.9,81
FWx Martins Gulch,2019-01-09 11:15,4.6,100,0,8.8,61
FWx Martins Gulch,2019-01-09 11:30,4.6,100,0,9.1,76
FWx Martins Gulch,2019-01-09 11:45,4.6,100,0,10.2,76
FWx Martins Gulch,2019-01-09 12:00,4.8,100,0,8.8,71
FWx Martins Gulch,2019-01-09 12:15,4.9,100,0,13.1,73
FWx Martins Gulch,2019-01-09 12:30,5.1,100,0,14,87
FWx Martins Gulch,2019-01-09 12:45,5.1,100,0.25,14.6,94
FWx Martins Gulch,2019-01-09 13:00,5.1,100,0.51,9.8,90
FWx Martins Gulch,2019-01-09 13:15,5.2,100,0.51,9.8,91
FWx Martins Gulch,2019-01-09 13:30,5.2,100,0,9.6,87
FWx Martins Gulch,2019-01-09 13:45,5.2,100,0,10.2,97
FWx Martins Gulch,2019-01-09 14:00,5.3,100,0,10.3,87
FWx Martins Gulch,2019-01-09 14:15,5.2,100,0,11.8,102
FWx Martins Gulch,2019-01-09 14:30,5.2,100,0.51,13.7,97
FWx Martins Gulch,2019-01-09 14:45,5.3,100,0.25,9.6,99
FWx Martins Gulch,2019-01-09 15:00,5.4,100,0,12.9,88
FWx Martins Gulch,2019-01-09 15:15,5.3,100,0.51,12.1,94
FWx Martins Gulch,2019-01-09 15:30,5.3,100,0.51,8,105
FWx Martins Gulch,2019-01-09 15:45,5.4,100,0.25,5.6,91
FWx Martins Gulch,2019-01-09 16:00,5.5,100,0,9.2,107
FWx Martins Gulch,2019-01-09 16:15,5.6,100,0,8.2,107
FWx Martins Gulch,2019-01-09 16:30,5.6,100,0,10.8,100
FWx Martins Gulch,2019-01-09 16:45,5.6,100,0,7.9,109
FWx Martins Gulch,2019-01-09 17:00,5.6,100,0,11.5,102
FWx Martins Gulch,2019-01-09 17:15,5.5,100,0,7.1,100
FWx Martins Gulch,2019-01-09 17:30,5.5,100,0.25,7.2,113
FWx Martins Gulch,2019-01-09 17:45,5.6,100,0,9,99
FWx Martins Gulch,2019-01-09 18:00,5.6,100,0.25,8.1,108
FWx Martins Gulch,2019-01-09 18:15,5.6,100,1.02,6.3,107
FWx Martins Gulch,2019-01-09 18:30,5.6,100,0.51,8.2,92
FWx Martins Gulch,2019-01-09 18:45,5.7,100,0,7.2,101
FWx Martins Gulch,2019-01-09 19:00,5.7,100,0,9.3,97
FWx Martins Gulch,2019-01-09 19:15,5.7,100,0.25,5.7,128
FWx Martins Gulch,2019-01-09 19:30,5.7,100,1.02,7.9,281
FWx Martins Gulch,2019-01-09 19:45,5.8,100,0,5.5,117
FWx Martins Gulch,2019-01-09 20:00,6,100,0.25,5.8,47
