StationName,DateTime,Temp,TMin,TMax,SnowDep,Rn_1,Rn24,Rn15,Precip,Prec_24,Prec_1
FWx Martins Gulch,2018/01/01 10:45:00,2.8,,,,,,0,,,
FWx Martins Gulch,2018/01/01 11:00:00,2.7,1.3,2.8,0,0,,0,968,,8
FWx Martins Gulch,2018/01/01 11:15:00,2.6,,,,,,0,,,
FWx Martins Gulch,2018/01/01 11:30:00,3.3,,,,,,0,,,
FWx Martins Gulch,2018/01/01 11:45:00,3.2,,,,,,0,,,
FWx Martins Gulch,2018/01/01 12:00:00,3.6,2.5,3.6,0,0,0,0,968,0,0
FWx Martins Gulch,2018/01/01 12:15:00,4.1,,,,,,0,,,
FWx Martins Gulch,2018/01/01 12:30:00,4,,,,,,0,,,
FWx Martins Gulch,2018/01/01 12:45:00,3.6,,,,,,0,,,
FWx Martins Gulch,2018/01/01 13:00:00,3.8,3.6,4.4,0,0,,0,968,,0
FWx Martins Gulch,2018/01/01 13:15:00,4.6,,,,,,0,,,
FWx Martins Gulch,2018/01/01 13:30:00,4.8,,,,,,0,,,
FWx Martins Gulch,2018/01/01 13:45:00,5.4,,,,,,0,,,
FWx Martins Gulch,2018/01/01 14:00:00,4.5,3.8,5.4,0,0,,0,968,,0
FWx Martins Gulch,2018/01/01 14:15:00,3,,,,,,0,,,
FWx Martins Gulch,2018/01/01 14:30:00,2.6,,,,,,0,,,
FWx Martins Gulch,2018/01/01 14:45:00,2.7,,,,,,0,,,
FWx Martins Gulch,2018/01/01 15:00:00,2.6,2.6,4.4,0,0,,0,968,,0
FWx Martins Gulch,2018/01/01 15:15:00,2.6,,,,,,0,,,
FWx Martins Gulch,2018/01/01 15:30:00,3,,,,,,0,,,
FWx Martins Gulch,2018/01/01 15:45:00,3.3,,,,,,0,,,
FWx Martins Gulch,2018/01/01 16:00:00,2.5,2.5,3.4,0,0,,0,968,,0
FWx Martins Gulch,2018/01/01 16:15:00,1.9,,,,,,0,,,
FWx Martins Gulch,2018/01/01 16:30:00,1.7,,,,,,0,,,
FWx Martins Gulch,2018/01/01 16:45:00,1.4,,,,,,0,,,
FWx Martins Gulch,2018/01/01 17:00:00,1.1,1.1,2.5,0,0,,0,968,,0
FWx Martins Gulch,2018/01/01 17:15:00,1.1,,,,,,0,,,
FWx Martins Gulch,2018/01/01 17:30:00,1,,,,,,0,,,
FWx Martins Gulch,2018/01/01 17:45:00,1.5,,,,,,0,,,
FWx Martins Gulch,2018/01/01 18:00:00,1.2,1,1.5,0,0,,0,968,,0
FWx Martins Gulch,2018/01/01 18:15:00,1.3,,,,,,0,,,
FWx Martins Gulch,2018/01/01 18:30:00,1.1,,,,,,0,,,
FWx Martins Gulch,2018/01/01 18:45:00,0.8,,,,,,0,,,
FWx Martins Gulch,2018/01/01 19:00:00,0.8,0.8,1.3,0.005,0,,0,968,,0
FWx Martins Gulch,2018/01/01 19:15:00,1,,,,,,0,,,
FWx Martins Gulch,2018/01/01 19:30:00,0.8,,,,,,0,,,
FWx Martins Gulch,2018/01/01 19:45:00,0.8,,,,,,0,,,
FWx Martins Gulch,2018/01/01 20:00:00,0.7,0.6,1.1,0,0,,0,969,,1
FWx Martins Gulch,2018/01/01 20:15:00,0.8,,,,,,0,,,
FWx Martins Gulch,2018/01/01 20:30:00,1.3,,,,,,0,,,
FWx Martins Gulch,2018/01/01 20:45:00,1.7,,,,,,0,,,
FWx Martins Gulch,2018/01/01 21:00:00,1.4,0.6,1.7,0,0,,0,968,,-1
FWx Martins Gulch,2018/01/01 21:15:00,1.7,,,,,,0,,,
FWx Martins Gulch,2018/01/01 21:30:00,1.7,,,,,,0,,,
FWx Martins Gulch,2018/01/01 21:45:00,1.7,,,,,,0,,,
FWx Martins Gulch,2018/01/01 22:00:00,2.3,1.3,2.3,0,0,,0,968,,0
FWx Martins Gulch,2018/01/01 22:15:00,2.3,,,,,,0,,,
FWx Martins Gulch,2018/01/01 22:30:00,2.1,,,,,,0,,,
FWx Martins Gulch,2018/01/01 22:45:00,1.9,,,,,,0,,,
FWx Martins Gulch,2018/01/01 23:00:00,2.4,1.9,2.4,0,0,,0,968,,0
FWx Martins Gulch,2018/01/01 23:15:00,2.5,,,,,,0,,,
FWx Martins Gulch,2018/01/01 23:30:00,2.4,,,,,,0,,,
FWx Martins Gulch,2018/01/01 23:45:00,2.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 00:00:00,2.3,2.2,2.5,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 00:15:00,2.6,,,,,,0,,,
FWx Martins Gulch,2018/01/02 00:30:00,2.7,,,,,,0,,,
FWx Martins Gulch,2018/01/02 00:45:00,2.6,,,,,,0,,,
FWx Martins Gulch,2018/01/02 01:00:00,2.8,2.3,2.9,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 01:15:00,2.6,,,,,,0,,,
FWx Martins Gulch,2018/01/02 01:30:00,2.8,,,,,,0,,,
FWx Martins Gulch,2018/01/02 01:45:00,2.3,,,,,,0,,,
FWx Martins Gulch,2018/01/02 02:00:00,1.2,1.2,2.8,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 02:15:00,0.5,,,,,,0,,,
FWx Martins Gulch,2018/01/02 02:30:00,0.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 02:45:00,2.3,,,,,,0,,,
FWx Martins Gulch,2018/01/02 03:00:00,3.2,0.3,3.2,0.001,0,,0,968,,0
FWx Martins Gulch,2018/01/02 03:15:00,3.3,,,,,,0,,,
FWx Martins Gulch,2018/01/02 03:30:00,3.3,,,,,,0,,,
FWx Martins Gulch,2018/01/02 03:45:00,3.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 04:00:00,3.2,3.2,3.4,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 04:15:00,3.3,,,,,,0,,,
FWx Martins Gulch,2018/01/02 04:30:00,3.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 04:45:00,3.3,,,,,,0,,,
FWx Martins Gulch,2018/01/02 05:00:00,3.2,3.2,3.4,0.001,0,,0,968,,0
FWx Martins Gulch,2018/01/02 05:15:00,3.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 05:30:00,3.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 05:45:00,3.6,,,,,,0,,,
FWx Martins Gulch,2018/01/02 06:00:00,4,3.2,4,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 06:15:00,3.9,,,,,,0,,,
FWx Martins Gulch,2018/01/02 06:30:00,3.9,,,,,,0,,,
FWx Martins Gulch,2018/01/02 06:45:00,3.9,,,,,,0,,,
FWx Martins Gulch,2018/01/02 07:00:00,3.7,3.7,4,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 07:15:00,4.1,,,,,,0,,,
FWx Martins Gulch,2018/01/02 07:30:00,4.5,,,,,,0,,,
FWx Martins Gulch,2018/01/02 07:45:00,4.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 08:00:00,4.3,3.8,4.5,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 08:15:00,4.3,,,,,,0,,,
FWx Martins Gulch,2018/01/02 08:30:00,4.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 08:45:00,4.6,,,,,,0,,,
FWx Martins Gulch,2018/01/02 09:00:00,4.6,4.2,4.7,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 09:15:00,4.6,,,,,,0,,,
FWx Martins Gulch,2018/01/02 09:30:00,4.7,,,,,,0,,,
FWx Martins Gulch,2018/01/02 09:45:00,5.1,,,,,,0,,,
FWx Martins Gulch,2018/01/02 10:00:00,5.6,4.5,5.6,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 10:15:00,5.9,,,,,,0,,,
FWx Martins Gulch,2018/01/02 10:30:00,6.3,,,,,,0,,,
FWx Martins Gulch,2018/01/02 10:45:00,6.7,,,,,,0,,,
FWx Martins Gulch,2018/01/02 11:00:00,7.3,5.6,7.3,0,0,,0,967,,-1
FWx Martins Gulch,2018/01/02 11:15:00,7,,,,,,0,,,
FWx Martins Gulch,2018/01/02 11:30:00,6.2,,,,,,0,,,
FWx Martins Gulch,2018/01/02 11:45:00,5.9,,,,,,0,,,
FWx Martins Gulch,2018/01/02 12:00:00,5.7,5.7,7.3,0,0,0,0,967,-1,0
FWx Martins Gulch,2018/01/02 12:15:00,5.6,,,,,,0,,,
FWx Martins Gulch,2018/01/02 12:30:00,5.6,,,,,,0,,,
FWx Martins Gulch,2018/01/02 12:45:00,5.8,,,,,,0,,,
FWx Martins Gulch,2018/01/02 13:00:00,5.9,5.5,5.9,0,0,,0,968,,1
FWx Martins Gulch,2018/01/02 13:15:00,6.1,,,,,,0,,,
FWx Martins Gulch,2018/01/02 13:30:00,5.6,,,,,,0,,,
FWx Martins Gulch,2018/01/02 13:45:00,5.5,,,,,,0,,,
FWx Martins Gulch,2018/01/02 14:00:00,5.5,5.5,6.2,0,0,,0,967,,-1
FWx Martins Gulch,2018/01/02 14:15:00,5.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 14:30:00,5,,,,,,0,,,
FWx Martins Gulch,2018/01/02 14:45:00,4.6,,,,,,0,,,
FWx Martins Gulch,2018/01/02 15:00:00,4.5,4.5,5.5,0,0,,0,967,,0
FWx Martins Gulch,2018/01/02 15:15:00,4.5,,,,,,0,,,
FWx Martins Gulch,2018/01/02 15:30:00,4.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 15:45:00,4.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 16:00:00,4.4,4.3,4.5,0,0,,0,968,,1
FWx Martins Gulch,2018/01/02 16:15:00,4.3,,,,,,0,,,
FWx Martins Gulch,2018/01/02 16:30:00,4.3,,,,,,0,,,
FWx Martins Gulch,2018/01/02 16:45:00,4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 17:00:00,3.3,3.3,4.4,0.001,0,,0,968,,0
FWx Martins Gulch,2018/01/02 17:15:00,3.7,,,,,,0,,,
FWx Martins Gulch,2018/01/02 17:30:00,3.9,,,,,,0,,,
FWx Martins Gulch,2018/01/02 17:45:00,3.8,,,,,,0,,,
FWx Martins Gulch,2018/01/02 18:00:00,4.3,3.4,4.3,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 18:15:00,4.2,,,,,,0,,,
FWx Martins Gulch,2018/01/02 18:30:00,4.1,,,,,,0,,,
FWx Martins Gulch,2018/01/02 18:45:00,4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 19:00:00,3.8,3.8,4.3,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 19:15:00,2.6,,,,,,0,,,
FWx Martins Gulch,2018/01/02 19:30:00,2.1,,,,,,0,,,
FWx Martins Gulch,2018/01/02 19:45:00,2.2,,,,,,0,,,
FWx Martins Gulch,2018/01/02 20:00:00,2.7,2.1,3.7,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 20:15:00,2.5,,,,,,0,,,
FWx Martins Gulch,2018/01/02 20:30:00,2.5,,,,,,0,,,
FWx Martins Gulch,2018/01/02 20:45:00,3.1,,,,,,0,,,
FWx Martins Gulch,2018/01/02 21:00:00,3.6,2.3,3.6,0,0,,0,968,,0
FWx Martins Gulch,2018/01/02 21:15:00,3.8,,,,,,0,,,
FWx Martins Gulch,2018/01/02 21:30:00,3.7,,,,,,0,,,
FWx Martins Gulch,2018/01/02 21:45:00,3.7,,,,,,0,,,
FWx Martins Gulch,2018/01/02 22:00:00,3.6,3.6,3.8,0,0,,0,967,,-1
FWx Martins Gulch,2018/01/02 22:15:00,3.5,,,,,,0,,,
FWx Martins Gulch,2018/01/02 22:30:00,3.5,,,,,,0,,,
FWx Martins Gulch,2018/01/02 22:45:00,3.4,,,,,,0,,,
FWx Martins Gulch,2018/01/02 23:00:00,3.3,3.3,3.6,0,0,,0,968,,1
FWx Martins Gulch,2018/01/02 23:15:00,3,,,,,,0,,,
FWx Martins Gulch,2018/01/02 23:30:00,2.9,,,,,,0,,,
FWx Martins Gulch,2018/01/02 23:45:00,3,,,,,,0,,,
FWx Martins Gulch,2018/01/03 00:00:00,3.3,2.8,3.3,0.001,0,,0,968,,0
FWx Martins Gulch,2018/01/03 00:15:00,3.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 00:30:00,3.4,,,,,,0,,,
FWx Martins Gulch,2018/01/03 00:45:00,3.3,,,,,,0,,,
FWx Martins Gulch,2018/01/03 01:00:00,3,3,3.5,0.001,0,,0,968,,0
FWx Martins Gulch,2018/01/03 01:15:00,2.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 01:30:00,2.6,,,,,,0,,,
FWx Martins Gulch,2018/01/03 01:45:00,2.6,,,,,,0,,,
FWx Martins Gulch,2018/01/03 02:00:00,2.4,2.4,3,0,0,,0,968,,0
FWx Martins Gulch,2018/01/03 02:15:00,2.1,,,,,,0,,,
FWx Martins Gulch,2018/01/03 02:30:00,1.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 02:45:00,1.8,,,,,,0,,,
FWx Martins Gulch,2018/01/03 03:00:00,2.4,1.5,2.4,0.001,0,,0,968,,0
FWx Martins Gulch,2018/01/03 03:15:00,2.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 03:30:00,1.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 03:45:00,1.3,,,,,,0,,,
FWx Martins Gulch,2018/01/03 04:00:00,1,1,2.6,0,0,,0,968,,0
FWx Martins Gulch,2018/01/03 04:15:00,1.4,,,,,,0,,,
FWx Martins Gulch,2018/01/03 04:30:00,0.6,,,,,,0,,,
FWx Martins Gulch,2018/01/03 04:45:00,0.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 05:00:00,1.9,0.1,2,0,0,,0,968,,0
FWx Martins Gulch,2018/01/03 05:15:00,1,,,,,,0,,,
FWx Martins Gulch,2018/01/03 05:30:00,1.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 05:45:00,0.7,,,,,,0,,,
FWx Martins Gulch,2018/01/03 06:00:00,-0.1,-0.1,1.9,0,0,,0,968,,0
FWx Martins Gulch,2018/01/03 06:15:00,-0.2,,,,,,0,,,
FWx Martins Gulch,2018/01/03 06:30:00,-0.4,,,,,,0,,,
FWx Martins Gulch,2018/01/03 06:45:00,-0.4,,,,,,0,,,
FWx Martins Gulch,2018/01/03 07:00:00,-0.5,-0.5,-0.1,0,0,,0,969,,1
FWx Martins Gulch,2018/01/03 07:15:00,-0.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 07:30:00,-0.8,,,,,,0,,,
FWx Martins Gulch,2018/01/03 07:45:00,-0.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 08:00:00,-0.3,-1,-0.3,0,0,,0,969,,0
FWx Martins Gulch,2018/01/03 08:15:00,0.3,,,,,,0,,,
FWx Martins Gulch,2018/01/03 08:30:00,1.6,,,,,,0,,,
FWx Martins Gulch,2018/01/03 08:45:00,3.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 09:00:00,3.9,-0.3,3.9,0,0,,0,968,,-1
FWx Martins Gulch,2018/01/03 09:15:00,3.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 09:30:00,5.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 09:45:00,7,,,,,,0,,,
FWx Martins Gulch,2018/01/03 10:00:00,7.4,3.7,7.4,0,0,,0,967,,-1
FWx Martins Gulch,2018/01/03 10:15:00,7.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 10:30:00,8.7,,,,,,0,,,
FWx Martins Gulch,2018/01/03 10:45:00,8.2,,,,,,0,,,
FWx Martins Gulch,2018/01/03 11:00:00,8.3,7.4,8.8,0,0,,0,967,,0
FWx Martins Gulch,2018/01/03 11:15:00,8.2,,,,,,0,,,
FWx Martins Gulch,2018/01/03 11:30:00,8.3,,,,,,0,,,
FWx Martins Gulch,2018/01/03 11:45:00,8.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 12:00:00,8.8,8.2,8.8,0,0,0,0,967,0,0
FWx Martins Gulch,2018/01/03 12:15:00,9.1,,,,,,0,,,
FWx Martins Gulch,2018/01/03 12:30:00,9.4,,,,,,0,,,
FWx Martins Gulch,2018/01/03 12:45:00,9.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 13:00:00,9.9,8.8,9.9,0,0,,0,967,,0
FWx Martins Gulch,2018/01/03 13:15:00,9.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 13:30:00,10.3,,,,,,0,,,
FWx Martins Gulch,2018/01/03 13:45:00,10.2,,,,,,0,,,
FWx Martins Gulch,2018/01/03 14:00:00,9.8,9.8,10.4,0,0,,0,967,,0
FWx Martins Gulch,2018/01/03 14:15:00,9.4,,,,,,0,,,
FWx Martins Gulch,2018/01/03 14:30:00,8.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 14:45:00,8.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 15:00:00,9.2,8.7,9.8,0,0,,0,967,,0
FWx Martins Gulch,2018/01/03 15:15:00,8.7,,,,,,0,,,
FWx Martins Gulch,2018/01/03 15:30:00,8.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 15:45:00,8.6,,,,,,0,,,
FWx Martins Gulch,2018/01/03 16:00:00,7.6,7.6,9.4,0,0,,0,967,,0
FWx Martins Gulch,2018/01/03 16:15:00,5.8,,,,,,0,,,
FWx Martins Gulch,2018/01/03 16:30:00,5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 16:45:00,4.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 17:00:00,6.1,4.8,7.5,0,0,,0,967,,0
FWx Martins Gulch,2018/01/03 17:15:00,6.4,,,,,,0,,,
FWx Martins Gulch,2018/01/03 17:30:00,6.2,,,,,,0,,,
FWx Martins Gulch,2018/01/03 17:45:00,5.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 18:00:00,5.6,5.4,6.5,0,0,,0,967,,0
FWx Martins Gulch,2018/01/03 18:15:00,6,,,,,,0,,,
FWx Martins Gulch,2018/01/03 18:30:00,6.3,,,,,,0,,,
FWx Martins Gulch,2018/01/03 18:45:00,6,,,,,,0,,,
FWx Martins Gulch,2018/01/03 19:00:00,5.9,5.6,6.3,0,0,,0,968,,1
FWx Martins Gulch,2018/01/03 19:15:00,6,,,,,,0,,,
FWx Martins Gulch,2018/01/03 19:30:00,6,,,,,,0,,,
FWx Martins Gulch,2018/01/03 19:45:00,5.7,,,,,,0,,,
FWx Martins Gulch,2018/01/03 20:00:00,5.4,5.4,6.1,0.001,0,,0,967,,-1
FWx Martins Gulch,2018/01/03 20:15:00,4.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 20:30:00,4.7,,,,,,0,,,
FWx Martins Gulch,2018/01/03 20:45:00,4.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 21:00:00,4.3,4.3,5.4,0,0,,0,968,,1
FWx Martins Gulch,2018/01/03 21:15:00,3.9,,,,,,0,,,
FWx Martins Gulch,2018/01/03 21:30:00,3.8,,,,,,0,,,
FWx Martins Gulch,2018/01/03 21:45:00,4,,,,,,0,,,
FWx Martins Gulch,2018/01/03 22:00:00,4.4,3.7,4.5,0.002,0,,0,967,,-1
FWx Martins Gulch,2018/01/03 22:15:00,4.5,,,,,,0,,,
FWx Martins Gulch,2018/01/03 22:30:00,4.6,,,,,,0,,,
FWx Martins Gulch,2018/01/03 22:45:00,4.7,,,,,,0,,,
FWx Martins Gulch,2018/01/03 23:00:00,4.5,4.4,4.7,0.003,0,,0,967,,0
FWx Martins Gulch,2018/01/03 23:15:00,4,,,,,,0,,,
FWx Martins Gulch,2018/01/03 23:30:00,3,,,,,,0,,,
FWx Martins Gulch,2018/01/03 23:45:00,3.2,,,,,,0,,,
FWx Martins Gulch,2018/01/04 00:00:00,3.6,2.9,4.5,0.004,0,,0,968,,1
FWx Martins Gulch,2018/01/04 00:15:00,3.8,,,,,,0,,,
FWx Martins Gulch,2018/01/04 00:30:00,3.6,,,,,,0,,,
FWx Martins Gulch,2018/01/04 00:45:00,3.3,,,,,,0,,,
FWx Martins Gulch,2018/01/04 01:00:00,2.7,2.7,3.8,0,0,,0,968,,0
FWx Martins Gulch,2018/01/04 01:15:00,3,,,,,,0,,,
FWx Martins Gulch,2018/01/04 01:30:00,3.8,,,,,,0,,,
FWx Martins Gulch,2018/01/04 01:45:00,4.2,,,,,,0,,,
FWx Martins Gulch,2018/01/04 02:00:00,3.9,2.6,4.2,0,0,,0,968,,0
FWx Martins Gulch,2018/01/04 02:15:00,3.3,,,,,,0,,,
FWx Martins Gulch,2018/01/04 02:30:00,4.1,,,,,,0,,,
FWx Martins Gulch,2018/01/04 02:45:00,4.7,,,,,,0,,,
FWx Martins Gulch,2018/01/04 03:00:00,4.3,3.2,4.8,0,0,,0,968,,0
FWx Martins Gulch,2018/01/04 03:15:00,3.8,,,,,,0,,,
FWx Martins Gulch,2018/01/04 03:30:00,2.9,,,,,,0,,,
FWx Martins Gulch,2018/01/04 03:45:00,3.4,,,,,,0,,,
FWx Martins Gulch,2018/01/04 04:00:00,3.6,2.9,4.3,0,0,,0,968,,0
FWx Martins Gulch,2018/01/04 04:15:00,3.9,,,,,,0,,,
FWx Martins Gulch,2018/01/04 04:30:00,4.6,,,,,,0,,,
FWx Martins Gulch,2018/01/04 04:45:00,4.9,,,,,,0,,,
FWx Martins Gulch,2018/01/04 05:00:00,4.8,3.6,5,0.003,0,,0,968,,0
FWx Martins Gulch,2018/01/04 05:15:00,4.5,,,,,,0,,,
FWx Martins Gulch,2018/01/04 05:30:00,4.4,,,,,,0,,,
FWx Martins Gulch,2018/01/04 05:45:00,4.7,,,,,,0,,,
FWx Martins Gulch,2018/01/04 06:00:00,4.7,4.3,4.8,0,0,,0,968,,0
FWx Martins Gulch,2018/01/04 06:15:00,4.5,,,,,,0,,,
FWx Martins Gulch,2018/01/04 06:30:00,4.2,,,,,,0,,,
FWx Martins Gulch,2018/01/04 06:45:00,4.1,,,,,,0,,,
FWx Martins Gulch,2018/01/04 07:00:00,3.6,3.6,4.7,0,0,,0,968,,0
FWx Martins Gulch,2018/01/04 07:15:00,4.3,,,,,,0,,,
FWx Martins Gulch,2018/01/04 07:30:00,4.3,,,,,,0,,,
FWx Martins Gulch,2018/01/04 07:45:00,3.5,,,,,,0,,,
FWx Martins Gulch,2018/01/04 08:00:00,3.5,3.4,4.5,0,0,,0,968,,0
FWx Martins Gulch,2018/01/04 08:15:00,4,,,,,,0,,,
FWx Martins Gulch,2018/01/04 08:30:00,3.9,,,,,,0,,,
FWx Martins Gulch,2018/01/04 08:45:00,3.7,,,,,,0,,,
FWx Martins Gulch,2018/01/04 09:00:00,3.6,3.5,4,0,0,,0,967,,-1
FWx Martins Gulch,2018/01/04 09:15:00,4.6,,,,,,0,,,
FWx Martins Gulch,2018/01/04 09:30:00,5.4,,,,,,0,,,
FWx Martins Gulch,2018/01/04 09:45:00,5.6,,,,,,0,,,
FWx Martins Gulch,2018/01/04 10:00:00,5.7,3.6,5.8,0,0,,0,967,,0
FWx Martins Gulch,2018/01/04 10:15:00,6,,,,,,0,,,
FWx Martins Gulch,2018/01/04 10:30:00,6.2,,,,,,0,,,
FWx Martins Gulch,2018/01/04 10:45:00,6.1,,,,,,0,,,
FWx Martins Gulch,2018/01/04 11:00:00,5.9,5.7,6.2,0,0,,0,967,,0
FWx Martins Gulch,2018/01/04 11:15:00,5.7,,,,,,0,,,
FWx Martins Gulch,2018/01/04 11:30:00,5.8,,,,,,0,,,
FWx Martins Gulch,2018/01/04 11:45:00,6,,,,,,0,,,
FWx Martins Gulch,2018/01/04 12:00:00,5.9,5.7,6,0,0,0,0,967,0,0
FWx Martins Gulch,2018/01/04 12:15:00,5.9,,,,,,0,,,
FWx Martins Gulch,2018/01/04 12:30:00,5.8,,,,,,0,,,
FWx Martins Gulch,2018/01/04 12:45:00,5.5,,,,,,0,,,
FWx Martins Gulch,2018/01/04 13:00:00,5.9,5.4,6.1,0,0,,0,967,,0
FWx Martins Gulch,2018/01/04 13:15:00,6.2,,,,,,0,,,
